	D1	D2	D3	D4	D5	DF1	DF2	DF3	DF4	DF5	Y.K1	Y.K2	Y.K3	Y.K4	Y.K5	Y.M1	Y.M2	Y.M3	Y.M4	Y.M5	Y.J1	Y.J2	Y.J3	Y.J4	Y.J5	Y.U1	Y.U2	Y.U3	Y.U4	Y.U5	Z.K1	Z.K2	Z.K3	Z.K4	Z.K5	Z.M1	Z.M2	Z.M3	Z.M4	Z.M5	Z.J1	Z.J2	Z.J3	Z.J4	Z.J5	Z.U1	Z.U2	Z.U3	Z.U4	Z.U5
Z.K1	0.6345567377644357	0.7277762782801476	0.5624030749513046	0.4921456080591321	0.804172520221781	0.6295376368212139	0.8331752737676403	0.7721087538356212	0.7736758868971922	0.36931344821097567	0.2423642929677822	0.4064161080893931	0.3886166271457742	0.3012311951203063	0.2819827974405559	0.7817546058830969	0.6436754610711573	0.5559708737206751	0.4435193343134431	0.6184971846773115	0.5574680876609189	0.5780375121852241	0.6974909365050765	0.5759698770246172	0.6997434887939591	0.6918502269133011	0.4824892246028644	0.4856421795188314	0.6172469109641805	0.6230691068211855	0.0	0.2630436609777652	0.3031064568106353	0.19564134125714694	0.3430071768504255	0.5864354424400737	0.7977720205794668	0.4939637183493761	0.3704929810659104	0.606046887311628	0.5260814219045095	0.6229067734117981	0.5059028913169881	0.5368963797765173	0.5987480229787862	0.5412479314883438	0.5215984786355927	0.5858463490322745	0.4218077580058423	0.48861422566735685
Z.K2	0.5800287466848553	0.6689793952744186	0.511516597277907	0.5633544626827851	0.7613552344306296	0.5773291483104934	0.775322040724362	0.7106053608127625	0.7177866830565229	0.4577790211152297	0.22354562384015886	0.20260958888598976	0.2982163739002268	0.2058854863438458	0.27813849728190587	0.7159074794330118	0.6473302336193703	0.6597306342186898	0.5818768007844015	0.7125655978420874	0.5869212891112309	0.5344337036955474	0.5965358210748439	0.5695672504155417	0.6288390809339477	0.6360730546948666	0.5547653439911232	0.4900415829259216	0.6540608600159104	0.5755189615185763	0.2630436609777652	0.0	0.25257921217705614	0.1781291362288429	0.18434295129784456	0.5371435515517016	0.7031768169187749	0.520651528711316	0.45419353077538294	0.7055499303145776	0.5065782071013897	0.5960446573122519	0.472017929897873	0.5012884374200227	0.5412552337096993	0.5037393382632729	0.48497173911074865	0.527252312835848	0.512221883708565	0.6064917680526092
Z.K3	0.5303254232800056	0.6086810477566932	0.5655914091036869	0.6281101964196254	0.707020744750624	0.5198041729930516	0.7145712500508226	0.6594795930312818	0.6608122913207033	0.5355591043494612	0.4014867257646342	0.24441065186667613	0.31853939951120247	0.35692313872736814	0.4811998977444413	0.7014230596906127	0.7749884782612592	0.7794902652583096	0.6862541008321328	0.8441152808686048	0.678054543310295	0.6545582793799205	0.6811284924653432	0.691198239903148	0.7282688570069766	0.7058805961239364	0.6204917123326714	0.5404839875422859	0.7597433568408961	0.5517626919908678	0.3031064568106353	0.25257921217705614	0.0	0.25725062654220077	0.19771832538516734	0.4860101425260352	0.7190064366014464	0.5856210682794668	0.512299874113755	0.8158032111220362	0.49445100777067497	0.5374667015671867	0.41453034420947243	0.4482344893046795	0.4851736792409246	0.4484985024077708	0.48145094921605225	0.4760931409294668	0.5594601781423992	0.6267513368031764
Z.K4	0.518495540071384	0.6178181898223767	0.44719679084775954	0.4683171911325014	0.6844777440669596	0.5167546530425128	0.724960760547646	0.6547136420635564	0.6537146270728302	0.3526031629102666	0.19965786418533749	0.3126230793268009	0.25670184997127055	0.3125353512523256	0.32991260470473616	0.6762729772938457	0.5734801724480999	0.5990284825411231	0.4912976899458593	0.6595295265124503	0.48703535670365855	0.4599374326868406	0.5703629563656267	0.48168490693184907	0.5791756672133862	0.5846623070383437	0.5006685340140102	0.4334455244712137	0.565945365905899	0.5000488922134997	0.19564134125714694	0.1781291362288429	0.25725062654220077	0.0	0.24340979808613158	0.4700764123903007	0.6736441309000851	0.4011197302111741	0.33753311529963137	0.6182526800502834	0.4068294424782189	0.5018326369569768	0.38525929794214414	0.41621735383650027	0.48662329499929097	0.4167815017307998	0.4123167290701645	0.4670408705825581	0.46753286658732274	0.5618626598310267
Z.K5	0.4797525377898468	0.5649776051526375	0.5588909495993477	0.624143186279949	0.654119338702836	0.47720721009716394	0.6684671272683778	0.6042682712715258	0.6098084788354792	0.5216102921456892	0.3253544432685196	0.1503181651284742	0.2644071513735111	0.32394184292569483	0.39217189292155413	0.6156582433619966	0.7349720214130177	0.7196958813206183	0.6427889498905275	0.7842316101811119	0.6480283588913784	0.602131499714776	0.6126009756313954	0.6368596293121385	0.6738629499966818	0.6679295249993479	0.6420380763751844	0.5701272771110606	0.7309156569038853	0.5326637560438174	0.3430071768504255	0.18434295129784456	0.19771832538516734	0.24340979808613158	0.0	0.47749253685663645	0.6128149820695974	0.59013434236384	0.5091706190366421	0.7801527855793534	0.5088382270039988	0.5016677346304594	0.41936842037410665	0.44858088348859904	0.4364449987296654	0.4523992258160805	0.48262613024069767	0.42842243011798076	0.5901545173099829	0.6793120086313387
Z.M1	0.27450735027064666	0.37797772860916057	0.2794434674001135	0.3473392952049347	0.42436836948533746	0.2663211557923709	0.5067776273493476	0.4196790745345717	0.4134535635683494	0.3520054392380034	0.5240227880146626	0.513276232965882	0.3920817273660522	0.6220126955006523	0.6026776418211856	0.37498900500859345	0.5329873372452638	0.4664141318659104	0.4094620641802327	0.5235711650570902	0.42422050368454345	0.3776290343046512	0.4510669796402723	0.48191681940070896	0.4108987806022689	0.4075930833145775	0.4949807788340329	0.4236714494916337	0.5340892802031764	0.18749443024208742	0.5864354424400737	0.5371435515517016	0.4860101425260352	0.4700764123903007	0.47749253685663645	0.0	0.4363508352567499	0.3874102345246739	0.3099730432983835	0.4998850287901022	0.3099741249445265	0.3715019925901021	0.17278711871157126	0.16589186677977885	0.25120269276066365	0.17082865527073177	0.318813887159501	0.1528091679864719	0.4131024801338344	0.516412472694101
Z.M2	0.47454607737226323	0.5816147321143506	0.5563578281662791	0.6356750123285592	0.5305794256174702	0.5159148079466251	0.6899509780928248	0.5891689702134998	0.5640500864531762	0.6113416611840896	0.6753900283583096	0.64916891352768	0.5273431051027226	0.8029479215251845	0.7407878292253545	0.3053711537025524	0.39894285138584795	0.3958394781336074	0.5073092749981282	0.5225931731673852	0.5163898961732275	0.3209016691413784	0.2810083807114861	0.4347081151032331	0.29421048569838343	0.24138378366412372	0.722485411368945	0.6969902606209303	0.4001276084142654	0.3357871379813102	0.7977720205794668	0.7031768169187749	0.7190064366014464	0.6736441309000851	0.6128149820695974	0.4363508352567499	0.0	0.6439372176140385	0.6379010057283041	0.46634194313624505	0.5835557180118265	0.4714776791978445	0.5002463948720647	0.5103407562601816	0.4798855119499149	0.44181055643048783	0.6157857483849972	0.468782036037663	0.7344965404445831	0.8047604443714408
Z.M3	0.36849059736576856	0.47396049698442994	0.31140073044265454	0.23529275629268298	0.5750280227513046	0.35292769804500845	0.5851210016575723	0.5369193374030914	0.584292973371866	0.2723420578610324	0.4084364343944697	0.6152742674065512	0.45053140330377195	0.5610701315454056	0.5567082962022405	0.5945986801417186	0.4612807680017583	0.5759179278505389	0.4342656433001418	0.59036804527751	0.35664890962657403	0.4062954976911514	0.5341991790538287	0.34880016542782194	0.5007373752343165	0.512706519213443	0.32154097183221786	0.25300718676735673	0.4500358718167895	0.4650995836307998	0.4939637183493761	0.520651528711316	0.5856210682794668	0.4011197302111741	0.59013434236384	0.3874102345246739	0.6439372176140385	0.0	0.30812754042180945	0.449958226561798	0.206792434001418	0.3730087557298638	0.3210655510854793	0.370207184543874	0.4918736976264606	0.33469261478252976	0.2122394145294384	0.44810632673264317	0.2952962921114861	0.3702222492550199
Z.M4	0.4198034662431084	0.5319432043917187	0.3182889347760352	0.24287467750076577	0.5642525092526374	0.3963217100829268	0.6763226537900453	0.5881586031501419	0.567675389873596	0.20948133809838346	0.32295274929744755	0.561286643147022	0.4363732145916052	0.45907202371270567	0.4343444771234828	0.5820828963469653	0.5161214891420023	0.4485939104877766	0.3327560856515031	0.4607537407827	0.331440159465173	0.41255556445720365	0.5610006417222065	0.44541121009455475	0.491821379522093	0.5150139569286727	0.38731005628102666	0.3585194012918321	0.48480634800796946	0.3566308486125639	0.3704929810659104	0.45419353077538294	0.512299874113755	0.33753311529963137	0.5091706190366421	0.3099730432983835	0.6379010057283041	0.30812754042180945	0.0	0.4284948863171867	0.34032933704931934	0.45072529242773685	0.2510589215084232	0.2315543850081679	0.3604884121648894	0.2971660455286727	0.3595426932745036	0.3121343692655134	0.3191588062513897	0.4098350658519852
Z.M5	0.6306376452020419	0.7581238099000567	0.5015577989477878	0.4393143639610607	0.6579858605699942	0.6327479568981849	0.8748794276217526	0.7686162786087918	0.7314267528649743	0.4401269820447817	0.5330924868533182	0.8103326038718095	0.60702983737924	0.7126870538479296	0.6160129765630743	0.48498228878621663	0.17708086503332393	0.35320493280173004	0.32799470196857633	0.35797816882836075	0.23206611070595576	0.31543192485504823	0.38720435797439023	0.2275616501661373	0.2798972912393364	0.3282051784380317	0.5473627786888543	0.5892929508680658	0.23490383177626206	0.3903533950077992	0.606046887311628	0.7055499303145776	0.8158032111220362	0.6182526800502834	0.7801527855793534	0.4998850287901022	0.46634194313624505	0.449958226561798	0.4284948863171867	0.0	0.4941732351414918	0.5059848224387409	0.5402007203169313	0.5186797852318774	0.6132937992998865	0.47776510936446404	0.578468664345519	0.5504256848943846	0.5348203442242202	0.6101625277471071
Z.J1	0.3313205912302609	0.4377216588500567	0.3307652050791833	0.3354666861143506	0.5225768747880034	0.322793828736954	0.540184507048497	0.47959148910019855	0.5077492383802608	0.33490218978343733	0.4347183097509643	0.5297938187417187	0.363195257370363	0.5894583895902723	0.5915389029758082	0.5628841218729721	0.4890131164330686	0.6299202159868973	0.49475686556559845	0.656218098482388	0.3837961102374079	0.44229447554690865	0.4896479976528644	0.38491315578545093	0.48279586529149177	0.48596631983306865	0.4280047259058424	0.35785736526196815	0.48162414664741915	0.4016461897600113	0.5260814219045095	0.5065782071013897	0.49445100777067497	0.4068294424782189	0.5088382270039988	0.3099741249445265	0.5835557180118265	0.206792434001418	0.34032933704931934	0.4941732351414918	0.0	0.209427239954481	0.21051922927101538	0.25922706292033465	0.3816324897535735	0.2267245486972774	0.18044019118723761	0.35504357869571757	0.37686408600082255	0.4594883693428248
Z.J2	0.3531182486066365	0.45481494009013046	0.45984509033888266	0.49601924918437323	0.439209586371469	0.3918473642344867	0.5290675706409246	0.44927517263828703	0.4530216730683776	0.4792773395957175	0.5292822560112878	0.5453672884778219	0.3749503168429382	0.6858587557956891	0.6860910322292684	0.435356835399376	0.48923777440711846	0.673454131889308	0.5325195936471356	0.6995188037499717	0.4037360426114578	0.48163367472095864	0.5203166363735962	0.41204986416131595	0.5119839604961146	0.5223034570252127	0.6008912938096145	0.5304842149247304	0.4904989935756948	0.40206787794359045	0.6229067734117981	0.5960446573122519	0.5374667015671867	0.5018326369569768	0.5016677346304594	0.3715019925901021	0.4714776791978445	0.3730087557298638	0.45072529242773685	0.5059848224387409	0.209427239954481	0.0	0.31908941982980715	0.3192161098790131	0.3633092385658537	0.2634345734265172	0.35806592184999997	0.3624740084690301	0.5496834054808849	0.6330482840209586
Z.J3	0.24742543920592744	0.36121080630961433	0.2879168942124788	0.3137493349171866	0.45476560599322174	0.23677956734262617	0.5079643841225752	0.4104006909626488	0.38859591525297776	0.2976263774790698	0.4458882613149462	0.4534618224600965	0.3394504812366137	0.557135064017215	0.5468790427671298	0.47281716563672727	0.5656801851913216	0.5495781485821327	0.4374875882722349	0.5934374071496598	0.41755697726622243	0.40315449783318213	0.4860586690123086	0.469188765651418	0.4653413624436188	0.4525632295143506	0.4429351193997163	0.3562776412651447	0.5557037334723766	0.2825556647373795	0.5059028913169881	0.472017929897873	0.41453034420947243	0.38525929794214414	0.41936842037410665	0.17278711871157126	0.5002463948720647	0.3210655510854793	0.2510589215084232	0.5402007203169313	0.21051922927101538	0.31908941982980715	0.0	0.10742911327762336	0.261293213185224	0.1370186493393648	0.225259369843392	0.20092150907416337	0.3564618460650312	0.46281331878264326
Z.J4	0.2952636952685763	0.4108430213111742	0.2994400353357629	0.33843437549412936	0.395815332498355	0.2833856111575723	0.5481816622080828	0.4539579919255815	0.42501855927841736	0.351488525975468	0.4740730132821327	0.4853278781840046	0.3531325165153715	0.5857255105591038	0.5798111243689166	0.40349573424424273	0.5670021445342881	0.5352245186911799	0.45131673844503684	0.5388558086650597	0.3568165215759501	0.4222509023794952	0.49133074848301195	0.4775204558795235	0.40683230436106066	0.45662282737263193	0.4893396056402439	0.4068487219188881	0.5530478096376914	0.2399498719623653	0.5368963797765173	0.5012884374200227	0.4482344893046795	0.41621735383650027	0.44858088348859904	0.16589186677977885	0.5103407562601816	0.370207184543874	0.2315543850081679	0.5186797852318774	0.25922706292033465	0.3192161098790131	0.10742911327762336	0.0	0.1903370968128191	0.14343068054058425	0.28472365981783887	0.13405217444208734	0.4158093705332956	0.5182525693446682
Z.J5	0.33989243376681794	0.4522979922712422	0.3993989932539138	0.4600414166849405	0.4066321414754395	0.34151142343397617	0.5803378781695123	0.4979566682883153	0.4759341260763187	0.4568407693068349	0.537590384823426	0.4853137236644356	0.39719902569098137	0.6235820087216677	0.6243357520357344	0.3980535433693703	0.6477207635742768	0.5416763965833523	0.5330864340320476	0.5446186165383438	0.4385115396269995	0.47693456914313676	0.5104007227403574	0.5442114544217244	0.4343702257791549	0.5023939799833522	0.6176215678300342	0.5198250080997163	0.6569235322642938	0.3154780468958309	0.5987480229787862	0.5412552337096993	0.4851736792409246	0.48662329499929097	0.4364449987296654	0.25120269276066365	0.4798855119499149	0.4918736976264606	0.3604884121648894	0.6132937992998865	0.3816324897535735	0.3633092385658537	0.261293213185224	0.1903370968128191	0.0	0.2361894854807997	0.40635408834642656	0.17415013025337492	0.5190455024496314	0.6097664768386557
Z.U1	0.2880489434992909	0.4066364356170449	0.3139082541600681	0.36439851601701634	0.4543480825970788	0.3037516226648043	0.5267947498141804	0.43713424913633014	0.42428125468105493	0.3235842107653999	0.4619490219330403	0.48602459110728863	0.32141991622555294	0.5912005676181793	0.5784868086884005	0.43652534786247865	0.4792900088199092	0.5076721220956324	0.40199702042186614	0.5666149666715541	0.3974456647939024	0.35428153372490073	0.4178808386539421	0.39592068669265457	0.39887756164696536	0.3843952328356779	0.488649915587578	0.4040637576860181	0.49230869701905844	0.23192762546715828	0.5412479314883438	0.5037393382632729	0.4484985024077708	0.4167815017307998	0.4523992258160805	0.17082865527073177	0.44181055643048783	0.33469261478252976	0.2971660455286727	0.47776510936446404	0.2267245486972774	0.2634345734265172	0.1370186493393648	0.14343068054058425	0.2361894854807997	0.0	0.25441477797980716	0.19596611127297214	0.4003725832078559	0.5111216633308564
Z.U2	0.2703408840294101	0.3706652296249859	0.3117163394715258	0.2947710734625637	0.5513418905376347	0.24370519320842324	0.481210465678219	0.46166055317870125	0.5112301673153148	0.3331602788671582	0.47397972434897906	0.5114031897186897	0.43059760722226315	0.5646391064636699	0.572019298608026	0.5723131589792683	0.572731984168009	0.6340632186034033	0.5126611517933918	0.6711841029696825	0.4743157339089904	0.4657855139584799	0.5180247330796368	0.4685812011652581	0.5253908248250709	0.5184137633019852	0.30578613151162776	0.2204803143950368	0.5518707097182644	0.4228194204965967	0.5215984786355927	0.48497173911074865	0.48145094921605225	0.4123167290701645	0.48262613024069767	0.318813887159501	0.6157857483849972	0.2122394145294384	0.3595426932745036	0.578468664345519	0.18044019118723761	0.35806592184999997	0.225259369843392	0.28472365981783887	0.40635408834642656	0.25441477797980716	0.0	0.35873514059288153	0.23628856568125348	0.3302516237998865
Z.U3	0.28257936217855933	0.39801160774571753	0.32544364291557004	0.39709478156094724	0.3834732552547362	0.2810354885460012	0.5243254478619116	0.4297579543082247	0.40454564835130447	0.39283488424767443	0.523188121448894	0.47802801647719795	0.38455296692785024	0.6060600209148044	0.5995623225871243	0.35078279532439016	0.5956254345589052	0.5277540260278218	0.47207063032416335	0.5487128769215542	0.41859144884753263	0.44015403315187185	0.49942069176650594	0.5229488430921156	0.415858722053857	0.46237330546361316	0.5448820063742201	0.4667452421782188	0.5866666726471639	0.25539841666656266	0.5858463490322745	0.527252312835848	0.4760931409294668	0.4670408705825581	0.42842243011798076	0.1528091679864719	0.468782036037663	0.44810632673264317	0.3121343692655134	0.5504256848943846	0.35504357869571757	0.3624740084690301	0.20092150907416337	0.13405217444208734	0.17415013025337492	0.19596611127297214	0.35873514059288153	0.0	0.45587941756392514	0.5628391746701927
Z.U4	0.3793166447768009	0.47180877380663644	0.3719748836629324	0.25026117321914354	0.6905623821930797	0.35676943982297216	0.6033012578491492	0.5712633818204198	0.6344891864777935	0.27585838489605785	0.45679539902036304	0.6094911242388543	0.5788523038488939	0.4760622190410664	0.4734284644111174	0.7044803844826999	0.6044911878625923	0.5338002818084799	0.43221979811531475	0.5762133560613727	0.5046924113053318	0.5088251207519854	0.6378749184260069	0.5350275256457176	0.6305015683804027	0.6200726591462565	0.1752352345359331	0.1492579619996596	0.5775395539711005	0.5425242918344017	0.4218077580058423	0.512221883708565	0.5594601781423992	0.46753286658732274	0.5901545173099829	0.4131024801338344	0.7344965404445831	0.2952962921114861	0.3191588062513897	0.5348203442242202	0.37686408600082255	0.5496834054808849	0.3564618460650312	0.4158093705332956	0.5190455024496314	0.4003725832078559	0.23628856568125348	0.45587941756392514	0.0	0.13581336525935903
Z.U5	0.469476715934912	0.5340978262865286	0.4571632807481565	0.32256878709722064	0.7643671667689449	0.4349322542914066	0.6757225788524106	0.6457218058686047	0.7260296025111173	0.37482880815621095	0.5481324805227169	0.680194185514946	0.6740053390921441	0.541717987772802	0.5296002172470504	0.785774109237351	0.6885661637669315	0.5831765639971072	0.5010882609109757	0.6187577435487521	0.5883915265781338	0.5993683248463981	0.7113108426799206	0.623406665251418	0.7056576861290982	0.6969478519257515	0.17107329498417478	0.1786432582299205	0.6623544230987521	0.6404212061206466	0.48861422566735685	0.6064917680526092	0.6267513368031764	0.5618626598310267	0.6793120086313387	0.516412472694101	0.8047604443714408	0.3702222492550199	0.4098350658519852	0.6101625277471071	0.4594883693428248	0.6330482840209586	0.46281331878264326	0.5182525693446682	0.6097664768386557	0.5111216633308564	0.3302516237998865	0.5628391746701927	0.13581336525935903	0.0
