	D1	D2	D3	D4	D5	DF1	DF2	DF3	DF4	DF5	Y.K1	Y.K2	Y.K3	Y.K4	Y.K5	Y.M1	Y.M2	Y.M3	Y.M4	Y.M5	Y.J1	Y.J2	Y.J3	Y.J4	Y.J5	Y.U1	Y.U2	Y.U3	Y.U4	Y.U5	Z.K1	Z.K2	Z.K3	Z.K4	Z.K5	Z.M1	Z.M2	Z.M3	Z.M4	Z.M5	Z.J1	Z.J2	Z.J3	Z.J4	Z.J5	Z.U1	Z.U2	Z.U3	Z.U4	Z.U5
Z.K1	0.7672200952561498	0.7934243207267115	0.7641512148548524	0.7618886469463289	0.8075540465678097	0.7470227691505673	0.7930519164932819	0.7725887858151989	0.7975238831356988	0.7320417817312543	0.5390835960795739	0.5265554273520863	0.576530060328402	0.561686596011667	0.5310292727740972	0.6883771898631962	0.7316938462143974	0.6854663564284893	0.6572776170690731	0.6624519506308248	0.6575461467795477	0.6567840951253443	0.702709126389059	0.661778501293951	0.7097487436702834	0.7055386186217842	0.6595054373684345	0.6437640879700577	0.6921978329417171	0.6996352154164537	0.0	0.5330206374845322	0.5579434944708517	0.45676994385511294	0.49122086304432566	0.7134820829155923	0.6795565818339586	0.6499189522224167	0.6580668257271143	0.7125786043063695	0.6798258578373978	0.6926306150660693	0.7083442912930886	0.679799774753044	0.6844177472402599	0.6300925413497576	0.6538351139176699	0.6837307381409922	0.6409173620137323	0.676838914096
Z.K2	0.7222299218289655	0.8053235006061793	0.7497877827426687	0.7564014747184623	0.8110854308402697	0.746479552228953	0.8114760437552634	0.7768142690955819	0.8009724882399787	0.6706084679231754	0.3379672683947632	0.4066819447023118	0.4698781092817287	0.38473338167711046	0.37720029774700514	0.6950251679849259	0.6416351170464651	0.5820331538169169	0.571827567276121	0.5541489366199572	0.5563602054247114	0.5582315411864822	0.6060820126045954	0.5534140936191008	0.6194922174000859	0.6236501166851296	0.5998274511370091	0.6319218761433841	0.5933734318104786	0.5994035136619911	0.5330206374845322	0.0	0.6282485570476837	0.39371712764912725	0.4171301812798016	0.7722587750584122	0.704050390124245	0.6292052065704234	0.5991878650421548	0.6232914886024632	0.5835140139552553	0.6170873976696627	0.7290346522897031	0.6000100394711693	0.5863760566836008	0.5932507053524265	0.6624440593730911	0.6095324702186233	0.6192466254179714	0.6156930474568889
Z.K3	0.7957978849818068	0.7991767870602065	0.7655988744489491	0.7911988864039471	0.7939401629951023	0.7672746268552065	0.8103188016212499	0.7979139810836493	0.7845056280926286	0.7818888237696973	0.636451373355341	0.6283323587710166	0.6517306062332693	0.6421731349055293	0.638062853624087	0.7564182542107377	0.7947933942484852	0.7623679417689493	0.7316497246459339	0.7425656542710453	0.7299306632204567	0.7251599001821528	0.77573933401118	0.7298584883134254	0.7733140969315934	0.7765240710129253	0.7372466743093706	0.7398699090545877	0.769084879107023	0.7689144419275274	0.5579434944708517	0.6282485570476837	0.0	0.575009646725583	0.5878879718810017	0.6281517304507552	0.6995041150067852	0.7117195099838436	0.7277218162494169	0.7748973542607386	0.7366149667999399	0.7563433089649827	0.6790550143124106	0.73807841864218	0.7385265198497746	0.7472164731445041	0.7326298722349759	0.7155316820927589	0.6808524644787608	0.738675463244115
Z.K4	0.7456260885009165	0.8012672492130652	0.7656172632156141	0.7482544913816469	0.8054068987762225	0.7390885169079331	0.8021346083641714	0.7653585752401082	0.8003044614853896	0.6967635836557544	0.4013563594517273	0.4469150807417137	0.492819596454407	0.44905315442669524	0.41703483854298184	0.7057378757914734	0.664564944033176	0.6304178079958489	0.5972730944276483	0.597608328163788	0.5865393355530939	0.6011263960136659	0.6467525303781282	0.59134194021603	0.6499092787284335	0.6558614659535084	0.611226175402226	0.6672808967895636	0.6214863062526979	0.6411952116777613	0.45676994385511294	0.39371712764912725	0.575009646725583	0.0	0.37635634988005395	0.7415586948543063	0.6655779301572853	0.5861507586759693	0.6191144226955596	0.6534730018529535	0.6095550385690967	0.6244594369765035	0.703327928329758	0.6304805424172001	0.634049794596109	0.6319076571239337	0.6377690640470874	0.6484292516749375	0.6391120555839165	0.6307146935614443
Z.K5	0.7225492185387958	0.7783974024746497	0.7545763749188856	0.7291401153169457	0.7896901526405493	0.7164491447885717	0.7840398618892013	0.7516379315733437	0.7770012279861028	0.6778523536979187	0.4303594532945635	0.4536330061906406	0.5053196379992537	0.46110296598938705	0.4003415272049038	0.7107613210618792	0.6898525695882608	0.6400716911470339	0.5967250064529013	0.616681384265545	0.6120855752980154	0.5985299723792807	0.6589612809883815	0.6084818049088547	0.6728883976327176	0.6691622082115314	0.6299831318789335	0.6516469110260077	0.646654267149102	0.6549550994022446	0.49122086304432566	0.4171301812798016	0.5878879718810017	0.37635634988005395	0.0	0.7458247433211351	0.6735422814491621	0.584577550469185	0.6066423514508164	0.6722648589959033	0.6192744802456933	0.6425870063566825	0.7087789763644157	0.6225153860210598	0.620986996524701	0.6448277486487449	0.6352156142299281	0.6335977844033818	0.634810041436067	0.617085364536724
Z.M1	0.7904441413586264	0.7880233992418981	0.7497628015249489	0.7645366859782387	0.7614549255067893	0.7468223735181958	0.7584400181207411	0.7931437328613313	0.7667222299766184	0.7726159762898744	0.778824006949937	0.7761507079856523	0.789494275354777	0.7793265394100185	0.7707248936324436	0.6992151008494624	0.7629739574602269	0.7343971195302565	0.704786977574194	0.7193457590693558	0.7166385572691445	0.707907645234683	0.7524615005956845	0.7219677226013475	0.736518532553725	0.7338986686298368	0.6692159349000852	0.7002163373758772	0.7237321242834568	0.6925997896923073	0.7134820829155923	0.7722587750584122	0.6281517304507552	0.7415586948543063	0.7458247433211351	0.0	0.6425132371615122	0.6903178899064211	0.7045541700899398	0.7335707668667333	0.7140475930473811	0.7268930772581067	0.6110168719222846	0.7085498615576303	0.7196784770687938	0.7259538077097191	0.7028580037713634	0.6842986754879198	0.6484129426619658	0.705007688311656
Z.M2	0.7568952213268559	0.7859982172733497	0.7240099458412602	0.7328985823130942	0.7622133967844323	0.7324038446501417	0.7626188286038904	0.768508733416273	0.7700804580755044	0.6905547610109688	0.6973108319564127	0.7122773379159579	0.735362143600937	0.7085675967438101	0.6774783074888561	0.630970791698255	0.6073759268393548	0.571217266443093	0.5658728635621816	0.5723457007617845	0.572602355333991	0.5849413276772446	0.5860908182692177	0.5940101131909323	0.5726621376820801	0.574531262153287	0.5456991346682212	0.6390336341738321	0.5691502773106237	0.5454713168258268	0.6795565818339586	0.704050390124245	0.6995041150067852	0.6655779301572853	0.6735422814491621	0.6425132371615122	0.0	0.5706576920222268	0.6082065674958044	0.5834849040190381	0.6200060382821618	0.5962803762352329	0.5967920618553457	0.6191977305082599	0.6079122536164363	0.6104338979419663	0.60472571258344	0.5800109365902224	0.6166575488382	0.6063958635272915
Z.M3	0.6794296371457447	0.757254506283073	0.7168375129975365	0.6667510941935567	0.7452056784969541	0.6853600923063479	0.7433789881696802	0.7155610647069492	0.7532800019778294	0.6256687736372109	0.6177134197953749	0.6356807865278595	0.652106642206268	0.6327057186305727	0.632304696440593	0.6032375331653674	0.5688863702335534	0.5191373158999979	0.48159582312796767	0.5043859279484931	0.4246943237686873	0.4762951959735746	0.5489524575150149	0.48825205637123503	0.537903431882633	0.560650088218347	0.5054699080804559	0.5493449932498821	0.5323843292267074	0.5421263168276312	0.6499189522224167	0.6292052065704234	0.7117195099838436	0.5861507586759693	0.584577550469185	0.6903178899064211	0.5706576920222268	0.0	0.47949501686293405	0.5289940055789095	0.46864772681645006	0.48725077549503726	0.6234848531852066	0.4984445356764431	0.5029679261847747	0.5124828991521844	0.5091957624690061	0.5393356974550936	0.5336342176670024	0.48174115570233456
Z.M4	0.6701262804241945	0.7669014580354943	0.7130758874320793	0.6836548162711853	0.7604097868964304	0.6858509978081965	0.7481410357443391	0.7156323586185569	0.7613959018181016	0.6035140272213031	0.610122023953469	0.6226055550904128	0.6528010547046135	0.6100627728843915	0.5939567185058763	0.6003991437146385	0.557597119114144	0.4856094618514333	0.3938134144260308	0.45300097121286287	0.4318966348579262	0.43528396035929884	0.5043937683400666	0.46136713925774175	0.5061002723057788	0.5295777931031849	0.47702218921978823	0.5356508183303894	0.49402121490368667	0.49765653955855604	0.6580668257271143	0.5991878650421548	0.7277218162494169	0.6191144226955596	0.6066423514508164	0.7045541700899398	0.6082065674958044	0.47949501686293405	0.0	0.5182393155552107	0.45657236161791304	0.47393911422796786	0.6396939148121296	0.4358598419197205	0.46626299370788304	0.48456511444106554	0.5435286773009826	0.5018659615173614	0.5045132334156167	0.46132471653227314
Z.M5	0.7058964790024922	0.798707133208179	0.7383327505774382	0.7198269959610867	0.7753634931949314	0.7269729868702406	0.7852154400741788	0.756788310756807	0.7950032825477162	0.6352959001608152	0.624860031525901	0.6489093679866493	0.6692189004649622	0.6484603661236215	0.6244084988645208	0.5974942208103166	0.45874329971757244	0.5012553710183026	0.4836166038863283	0.46478935889566775	0.4490838086069444	0.47841085701073416	0.4843446599975886	0.46780428153537457	0.4603732005203076	0.49386910517415183	0.5006254562987256	0.5760854763995519	0.4524716256071123	0.47404466401164147	0.7125786043063695	0.6232914886024632	0.7748973542607386	0.6534730018529535	0.6722648589959033	0.7335707668667333	0.5834849040190381	0.5289940055789095	0.5182393155552107	0.0	0.4919865230075732	0.49711680432063965	0.678231949924761	0.48183711459478284	0.5123231229506704	0.5087818925617971	0.583709025816967	0.5430968773307262	0.5526022318532302	0.5266110230489458
Z.J1	0.6829700673157946	0.7799776924810923	0.7160613600434214	0.7055004398627822	0.7673095715372837	0.7029921657917297	0.7681030531792247	0.7455049451050096	0.7774718835417409	0.6118643766440698	0.5792193008884226	0.6044777279201228	0.6234334537866619	0.5828273025327722	0.592698896219057	0.6024579285055143	0.5314225276834432	0.47781645017906516	0.4603606578198668	0.45669637015166564	0.4018110241843229	0.44240892720613534	0.5069234438735422	0.4443843166856074	0.4907375943450677	0.5084288683131923	0.46250416959323637	0.5190805156963347	0.47310782692353004	0.4724977748307272	0.6798258578373978	0.5835140139552553	0.7366149667999399	0.6095550385690967	0.6192744802456933	0.7140475930473811	0.6200060382821618	0.46864772681645006	0.45657236161791304	0.4919865230075732	0.0	0.4338032746895193	0.6476442378322456	0.43818699666616323	0.48021737340268444	0.47385722989716106	0.5578046173998648	0.5026840429723679	0.5144344314528935	0.4752309394802944
Z.J2	0.6989850495457335	0.7957665035270575	0.7362999630593268	0.7167762371423307	0.785327851412379	0.7272110965143677	0.7791950710221656	0.7543221157364386	0.7950084713048393	0.6218889352607846	0.6109896117239388	0.6325563459923008	0.6727964215037943	0.6218377707941329	0.6126469525257912	0.6096290374941449	0.5168520995892292	0.48156233526213577	0.46096271413543954	0.46871858196901006	0.4355133268269379	0.4878356666106347	0.5054816553301882	0.48328502390814987	0.5099252893697437	0.5125680178356755	0.4457063546335369	0.5594901558604992	0.4476786529530623	0.48502989261110296	0.6926306150660693	0.6170873976696627	0.7563433089649827	0.6244594369765035	0.6425870063566825	0.7268930772581067	0.5962803762352329	0.48725077549503726	0.47393911422796786	0.49711680432063965	0.4338032746895193	0.0	0.6671662060396316	0.4698376087191447	0.5061081977876941	0.5143925582871729	0.5528592290211771	0.5435487138222133	0.5243121007208187	0.4910440994950943
Z.J3	0.759210852428519	0.7716548483235717	0.7453415296985747	0.7399016823028693	0.7461274825018178	0.6996656677597517	0.7709756076529718	0.765010935616443	0.7433536049213568	0.7417155106584055	0.7299587272829087	0.74674540090928	0.7463459571717248	0.7340273793654433	0.7358940185635735	0.6168892048480376	0.7183152074611319	0.6802872239959206	0.6425964290510632	0.6678827940932142	0.6432839436077443	0.6570974080790042	0.695619588763376	0.6626803005933597	0.6760947187183793	0.6984431382354701	0.6153296025410399	0.6376511290477254	0.6883526207687399	0.6647705984249159	0.7083442912930886	0.7290346522897031	0.6790550143124106	0.703327928329758	0.7087789763644157	0.6110168719222846	0.5967920618553457	0.6234848531852066	0.6396939148121296	0.678231949924761	0.6476442378322456	0.6671662060396316	0.0	0.6313895583318305	0.6650572859502455	0.6618367069669594	0.6068890387457047	0.6331550592175169	0.6401804996598102	0.646886620855702
Z.J4	0.665312681685168	0.7660083894068195	0.7040436486924946	0.6778832943231893	0.7575780297265117	0.6898492536469563	0.7631552570511096	0.7282243257232286	0.7623776322145328	0.603040014468844	0.609186335206404	0.6061241140155996	0.6440626164694956	0.599818792468354	0.5903566488298833	0.5990577008258338	0.5221393960670988	0.47779591177193603	0.44383837005580784	0.44178772250000176	0.42169523199035364	0.44413813395310764	0.49764115604632364	0.45612108639708926	0.5004186350762956	0.511842694353903	0.5050983288767643	0.5279491330785007	0.48159444994182143	0.4814069434907846	0.679799774753044	0.6000100394711693	0.73807841864218	0.6304805424172001	0.6225153860210598	0.7085498615576303	0.6191977305082599	0.4984445356764431	0.4358598419197205	0.48183711459478284	0.43818699666616323	0.4698376087191447	0.6313895583318305	0.0	0.4458759261400448	0.4790811370178164	0.5524404480640459	0.4825523606925326	0.5261175152502007	0.4819302286414371
Z.J5	0.6670804069959839	0.7698769676642262	0.7128498445702542	0.6859039090593029	0.7636150429246641	0.7003894520662078	0.7623457461061799	0.7431042063643825	0.7693951050566125	0.6115245887522325	0.5963625890143888	0.5934646787394621	0.6444912068153246	0.5681459027774161	0.5806858281847205	0.6076814520042408	0.5336798696181453	0.43796101108840346	0.4359213952063382	0.3957496957862461	0.4127432897971106	0.4292195624050755	0.5030167996139705	0.46762750228757877	0.509013959468546	0.49579327879870405	0.5157918151982424	0.5354871191066028	0.49262178961145187	0.47298844667155027	0.6844177472402599	0.5863760566836008	0.7385265198497746	0.634049794596109	0.620986996524701	0.7196784770687938	0.6079122536164363	0.5029679261847747	0.46626299370788304	0.5123231229506704	0.48021737340268444	0.5061081977876941	0.6650572859502455	0.4458759261400448	0.0	0.4796966948995348	0.5476245239225744	0.4987368685089998	0.5286606825797628	0.47392548016168623
Z.U1	0.7058532777544222	0.7918194317364702	0.7263050833661833	0.7139358240656155	0.7832408707252981	0.718345905684941	0.7759014042263082	0.7522639736584689	0.7891414508188819	0.6188684268160384	0.6033038222597766	0.6278671300673878	0.6557939075108592	0.6062638711076492	0.5895813087395181	0.5626995606217097	0.5390184397959672	0.4685863714027966	0.4635383544073004	0.45162487516677585	0.4281641813129272	0.4628193907967627	0.5127075047334361	0.4738888796898838	0.512986634913255	0.5000688585108801	0.49188428631961023	0.48011284525928255	0.4859163856355554	0.4685640871349108	0.6300925413497576	0.5932507053524265	0.7472164731445041	0.6319076571239337	0.6448277486487449	0.7259538077097191	0.6104338979419663	0.5124828991521844	0.48456511444106554	0.5087818925617971	0.47385722989716106	0.5143925582871729	0.6618367069669594	0.4790811370178164	0.4796966948995348	0.0	0.5070196149864041	0.52070946039693	0.5217826084265719	0.48016525167808344
Z.U2	0.7241014713535183	0.7669452415908573	0.7395615660334929	0.6918074764315636	0.7532337864387437	0.6976515041372553	0.7623447835281312	0.7312354532150511	0.7582308723813039	0.6651630678306008	0.6673665057647787	0.681864039320373	0.7083929919560522	0.6634167254499636	0.6618546366632727	0.5397587125670551	0.6085467679290602	0.5695410757364701	0.5434112434303726	0.5528738910510997	0.542237304855243	0.5602212969030387	0.611639611457452	0.5730947115046994	0.5911113971586709	0.5854328000554951	0.5430195407092876	0.5438042926782591	0.5668055507868826	0.5607253450226914	0.6538351139176699	0.6624440593730911	0.7326298722349759	0.6377690640470874	0.6352156142299281	0.7028580037713634	0.60472571258344	0.5091957624690061	0.5435286773009826	0.583709025816967	0.5578046173998648	0.5528592290211771	0.6068890387457047	0.5524404480640459	0.5476245239225744	0.5070196149864041	0.0	0.5836853628218075	0.5492987618184348	0.5287934350421745
Z.U3	0.6828454507769599	0.7758695889759112	0.686276111788584	0.7039577444559308	0.7533107301785014	0.6967591397791713	0.7669646048131672	0.7391657307173369	0.7479664392986136	0.6154450982279632	0.622146916941251	0.6237194567183582	0.6656070588510077	0.6099786012626837	0.5972945926742171	0.6129997160290873	0.5788763061920282	0.4892276621983844	0.48318658451212526	0.4870987526158146	0.47397848688630173	0.4808725732131528	0.5653311845097967	0.49600221208679596	0.5308159813110271	0.4663755477734184	0.5302824046274981	0.5604065404093567	0.5109911308477844	0.4920383111295552	0.6837307381409922	0.6095324702186233	0.7155316820927589	0.6484292516749375	0.6335977844033818	0.6842986754879198	0.5800109365902224	0.5393356974550936	0.5018659615173614	0.5430968773307262	0.5026840429723679	0.5435487138222133	0.6331550592175169	0.4825523606925326	0.4987368685089998	0.52070946039693	0.5836853628218075	0.0	0.5226052640797624	0.49082182380749373
Z.U4	0.6899597633507508	0.7632216270112641	0.7042370957916557	0.7046252251693497	0.7706860781389154	0.7090733145709005	0.7613864987217716	0.7341325007934139	0.7734133386299142	0.62322321685197	0.6310886903920185	0.6501633248452428	0.6726308781117896	0.6365561821708806	0.6165050862740378	0.6271544501267683	0.60457304477322	0.5344504448012222	0.5027482207454126	0.5092909133247135	0.5039302775862726	0.5244878605064749	0.5843499278479287	0.5331028607248949	0.5709799377822691	0.5579003619120271	0.5061588581276801	0.546849521321213	0.5271228617474873	0.545183274835807	0.6409173620137323	0.6192466254179714	0.6808524644787608	0.6391120555839165	0.634810041436067	0.6484129426619658	0.6166575488382	0.5336342176670024	0.5045132334156167	0.5526022318532302	0.5144344314528935	0.5243121007208187	0.6401804996598102	0.5261175152502007	0.5286606825797628	0.5217826084265719	0.5492987618184348	0.5226052640797624	0.0	0.4656537831806463
Z.U5	0.6580362655219971	0.7585307765383229	0.6957209027922986	0.6672877924545972	0.7580815715617347	0.6864152906154802	0.7494556969211752	0.7271654324756246	0.7589122425168884	0.5813213976615677	0.6224747450939854	0.625100916510516	0.6610661090691952	0.6082947787243944	0.605305115268896	0.6069918095364475	0.5611004380803841	0.47806305745603617	0.4471671722160535	0.46217589564448347	0.4684627232874302	0.48554066462169754	0.5255735838093203	0.49923720707593044	0.5337146440770641	0.5099870235596128	0.4848769271147646	0.5342172785340285	0.48621259808373973	0.5068748997027541	0.676838914096	0.6156930474568889	0.738675463244115	0.6307146935614443	0.617085364536724	0.705007688311656	0.6063958635272915	0.48174115570233456	0.46132471653227314	0.5266110230489458	0.4752309394802944	0.4910440994950943	0.646886620855702	0.4819302286414371	0.47392548016168623	0.48016525167808344	0.5287934350421745	0.49082182380749373	0.4656537831806463	0.0
